Name,Known As,Born,Career,Matches,Inns,Runs,100s,HS,Bat Avg,Wkts,4W,Bowl Avg,E/R,Best,Country,Format
F A Allen*,Fabian Allen,07/05/1995,2018-,39,27,272,0,34*,15.11,24,0,30.83,7.56,2/18,WIN,W
A Athanaze*,Alick Athanaze,07/12/1998,2024-,4,4,75,0,40*,25.00,0,0,-,-,,WIN,W
S Badree,Samuel Badree,09/03/1981,2012-2018,50,15,43,0,14,7.17,54,1,20.76,6.09,4/15,WIN,W
L S Baker,Lionel Baker,06/09/1984,2008-2009,3,0,0,0,0*,0.00,2,0,29.00,7.25,1/12,WIN,W
A B Barath,Adrian Barath,14/04/1990,2010-2011,2,2,23,0,15*,11.50,0,0,-,-,,WIN,W
C D Barnwell,Christopher Barnwell,06/01/1987,2011-2013,6,6,78,0,34,19.50,1,0,51.00,8.50,1/24,WIN,W
M C Bascombe,Miles Bascombe,12/01/1986,2011-2011,1,1,3,0,3*,3.00,0,0,-,-,,WIN,W
C S Baugh,Carlton Baugh,23/06/1982,2008-2012,3,3,10,0,7*,3.33,0,0,-,-,,WIN,W
S J Benn,Sulieman Benn,22/07/1981,2008-2016,24,7,37,0,13,12.33,18,1,33.67,7.21,4/6,WIN,W
D E Bernard,David Bernard,19/07/1981,2009-2009,1,1,1,0,1,0.00,0,0,-,4.25,0/17,WIN,W
T L Best,Tino Best,26/08/1981,2013-2014,6,1,17,0,17,0.00,6,0,25.67,7.70,3/18,WIN,W
D Bishoo,Devendra Bishoo,06/11/1985,2011-2019,7,4,17,0,8*,8.50,7,1,19.57,6.79,4/17,WIN,W
N E Bonner*,Nkruma Bonner,23/01/1989,2011-2012,2,2,27,0,24*,13.50,0,0,-,9.00,0/18,WIN,W
I D R Bradshaw,Ian Bradshaw,09/07/1974,2006-2006,1,1,0,0,0,0.00,0,0,-,5.50,0/22,WIN,W
C R Brathwaite,Carlos Brathwaite,18/07/1988,2011-2019,41,27,310,0,37,14.76,31,0,32.68,8.57,3/20,WIN,W
D J Bravo,Dwayne Bravo,07/10/1983,2006-2021,91,74,1255,0,66,22.02,78,3,26.10,8.12,4/19,WIN,W
D M Bravo,Darren Bravo,06/02/1989,2010-2022,26,22,405,0,43,21.32,0,0,-,-,,WIN,W
S S J Brooks*,Shamarh Brooks,01/10/1988,2021-,13,12,218,0,56,19.82,0,0,-,-,,WIN,W
D C Butler,Deighton Butler,14/07/1974,2006-2006,1,0,0,0,0*,0.00,0,0,-,7.33,0/22,WIN,W
J D Campbell*,John Campbell,21/09/1993,2019-2019,2,2,11,0,11*,5.50,0,0,-,1.00,0/1,WIN,W
Y Cariah*,Yannic Cariah,22/06/1992,2022-,2,2,3,0,2,0.00,1,0,39.00,5.57,1/15,WIN,W
S Chanderpaul,Shivnarine Chanderpaul,16/08/1974,2006-2010,22,22,343,0,41*,20.18,0,0,-,-,,WIN,W
J Charles*,Johnson Charles,14/01/1989,2011-,60,59,1359,1,118*,23.03,0,0,-,-,,WIN,W
R L Chase*,Roston Chase,22/03/1992,2021-,32,24,410,0,67,22.78,22,0,26.23,6.76,3/12,WIN,W
D O Christian,Derwin Christian,09/05/1983,2011-2011,2,1,0,0,0*,0.00,0,0,-,-,,WIN,W
S S Cottrell*,Sheldon Cottrell,19/08/1989,2014-,45,10,18,0,4,4.50,52,1,23.92,8.13,4/28,WIN,W
N Deonarine,Narsingh Deonarine,08/08/1983,2010-2013,8,7,55,0,36,11.00,0,0,-,9.67,0/15,WIN,W
T M Dowlin,Travis Dowlin,24/02/1977,2009-2010,2,2,68,0,37,68.00,0,0,-,-,,WIN,W
D C Drakes*,Dominic Drakes,06/02/1998,2021-,10,5,15,0,5*,3.00,6,0,48.33,9.06,1/19,WIN,W
F H Edwards,Fidel Edwards,06/02/1982,2007-2021,26,6,11,0,7,5.50,20,0,30.85,8.24,3/23,WIN,W
R R Emrit,Rayad Emrit,08/03/1981,2018-2018,4,3,17,0,11*,5.67,4,0,39.00,9.75,1/24,WIN,W
S E Findlay,Shawn Findlay,03/03/1984,2008-2008,2,2,32,0,19*,16.00,0,0,-,-,,WIN,W
A D S Fletcher*,Andre Fletcher,28/11/1987,2008-,60,57,985,0,84,19.70,0,0,-,-,,WIN,W
M W Forde*,Matthew Forde,29/04/2002,2023-,6,3,21,0,13,10.50,8,0,22.25,10.17,3/27,WIN,W
S T Gabriel*,Shannon Gabriel,28/04/1988,2013-2013,2,0,0,0,0*,0.00,3,0,18.67,8.00,3/44,WIN,W
D Ganga,Darren Ganga,14/01/1979,2006-2006,1,1,26,0,26*,26.00,0,0,-,-,,WIN,W
C H Gayle,Chris Gayle,21/09/1979,2006-2021,79,75,1899,2,117*,27.93,20,0,21.95,6.91,2/15,WIN,W
J P Greaves*,Justin Greaves,26/02/1994,2024-2024,1,1,6,0,6*,6.00,0,0,-,-,,WIN,W
G Gudakesh Motie*,Gudakesh Motie,29/03/1995,2021-,29,13,103,0,33*,11.44,31,0,22.68,7.48,3/22,WIN,W
S O Hetmeyer*,Shimron Hetmeyer,26/12/1996,2018-,62,52,942,0,81,20.04,0,0,-,-,,WIN,W
T Hinds*,Terrance Hinds,,2024-,2,1,5,0,5,0.00,1,0,54.00,12.46,1/30,WIN,W
W W Hinds,Wavell Hinds,07/09/1976,2006-2010,5,5,30,0,14*,7.50,0,0,-,-,,WIN,W
J O Holder*,Jason Holder,05/11/1991,2014-,63,44,491,0,38*,16.37,66,3,28.88,8.58,5/27,WIN,W
S D Hope*,Shai Hope,10/11/1993,2017-,39,37,847,0,82,26.47,0,0,-,-,,WIN,W
A J Hosein*,Akeal Hosein,25/04/1993,2021-,67,29,244,0,44,15.25,60,3,26.62,7.16,5/11,WIN,W
D P Hyatt,Danza Hyatt,17/03/1983,2011-2012,5,5,64,0,28*,16.00,0,0,-,-,,WIN,W
A S Joseph*,Alzarri Joseph,20/11/1996,2022-,38,16,121,0,21,17.29,54,3,22.50,8.68,5/40,WIN,W
S Joseph*,Shamar Joseph,31/08/1999,2024-,9,3,5,0,5,0.00,10,0,27.10,9.68,3/31,WIN,W
B A King*,Brandon King,16/12/1994,2019-,63,61,1499,0,85,26.77,0,0,-,-,,WIN,W
E Lewis*,Evin Lewis,27/12/1991,2016-,61,60,1643,2,125,29.34,0,0,-,-,,WIN,W
R N Lewis,Rawl Lewis,05/09/1974,2008-2008,1,1,0,0,0*,0.00,0,0,-,9.00,0/9,WIN,W
X M Marshall,Xavier Marshall,27/03/1986,2008-2009,6,6,96,0,36*,16.00,0,0,-,-,,WIN,W
A Martin,Anthony Martin,18/11/1982,2011-2011,1,0,0,0,0*,0.00,1,0,20.00,6.67,1/20,WIN,W
G E Mathurin,Garey Mathurin,23/09/1983,2011-2012,3,2,4,0,3,0.00,4,0,16.25,6.50,3/9,WIN,W
K R Mayers*,Kyle Mayers,08/09/1992,2020-,38,37,762,0,73*,21.77,0,0,-,9.50,0/4,WIN,W
A M McCarthy,Andre McCarthy,08/06/1987,2018-2018,1,1,5,0,5*,5.00,0,0,-,6.00,0/12,WIN,W
O C McCoy*,Obed McCoy,04/01/1997,2019-,42,13,68,0,23,9.71,52,3,22.40,8.72,6/17,WIN,W
N O Miller,Nikita Miller,16/05/1982,2009-2014,9,5,43,0,15,43.00,11,0,20.36,7.07,2/20,WIN,W
J N Mohammed,Jason Mohammed,23/09/1986,2017-2018,9,8,90,0,23,18.00,0,0,-,6.50,0/5,WIN,W
R S Morton,Runako Morton,22/07/1978,2006-2010,7,7,96,0,40*,16.00,0,0,-,-,,WIN,W
S P Narine,Sunil Narine,26/05/1988,2012-2019,51,23,155,0,30*,10.33,52,1,21.25,6.02,4/12,WIN,W
A R Nurse,Ashley Nurse,22/12/1988,2011-2019,13,8,85,0,20,42.50,8,0,39.75,7.95,2/6,WIN,W
B A Parchment,Brenton Parchment,24/06/1982,2007-2007,1,1,10,0,10*,10.00,0,0,-,-,,WIN,W
K M A Paul*,Keemo Paul,21/02/1998,2018-,23,16,187,0,29*,20.78,25,1,28.00,9.09,5/15,WIN,W
W K D Perkins,William Perkins,08/10/1986,2008-2008,1,1,9,0,9*,9.00,0,0,-,-,,WIN,W
V Permaul,Veerasammy Permaul,11/08/1989,2018-2018,1,0,0,0,0*,0.00,0,0,-,16.00,0/8,WIN,W
K Pierre,Khary Pierre,22/09/1991,2018-2020,10,5,17,0,9,8.50,7,0,38.43,9.61,2/44,WIN,W
K A Pollard,Kieron Pollard,12/05/1987,2008-2022,101,83,1569,0,75,25.31,42,1,28.29,8.33,4/25,WIN,W
N Pooran*,Nicholas Pooran,02/10/1995,2016-,106,97,2275,0,98*,26.15,0,0,-,-,,WIN,W
D B Powell,Daren Powell,15/04/1978,2007-2007,5,1,1,0,1,0.00,2,0,65.50,7.71,1/6,WIN,W
K O A Powell,Kieran Powell,06/03/1990,2014-2014,1,1,12,0,12*,12.00,0,0,-,-,,WIN,W
R Powell*,Rovman Powell,23/07/1993,2017-,91,79,1747,1,107*,25.69,5,0,47.20,10.34,2/31,WIN,W
D Ramdin,Denesh Ramdin,13/10/1985,2006-2019,71,50,636,0,55,18.71,0,0,-,-,,WIN,W
R Rampaul,Ravi Rampaul,15/10/1984,2007-2021,27,7,15,0,8*,7.50,31,0,25.90,8.38,3/16,WIN,W
F L Reifer,Floyd Reifer,23/07/1972,2009-2009,1,1,22,0,22*,22.00,0,0,-,-,,WIN,W
R A Reifer*,Raymon Reifer,11/05/1991,2022-,3,2,46,0,27*,23.00,1,0,60.00,12.00,1/42,WIN,W
A C L Richards,Austin Richards,14/11/1983,2007-2007,1,1,10,0,10*,10.00,0,0,-,-,,WIN,W
D M Richards,Dale Richards,16/07/1976,2009-2009,1,1,0,0,0*,0.00,0,0,-,-,,WIN,W
K A J Roach*,Kemar Roach,30/06/1988,2008-2012,11,1,3,0,3,0.00,10,0,28.40,7.28,2/25,WIN,W
A D Russell*,Andre Russell,29/04/1988,2011-,83,72,1063,0,71*,22.15,60,0,30.68,9.27,3/19,WIN,W
S E Rutherford*,Sherfane Rutherford,15/08/1998,2018-,28,23,428,0,68,25.18,1,0,72.00,10.29,1/21,WIN,W
D J G Sammy,Daren Sammy,20/12/1983,2007-2016,66,50,534,0,42,15.71,44,2,24.27,7.28,5/26,WIN,W
M N Samuels,Marlon Samuels,05/02/1981,2007-2018,67,65,1611,0,89,29.29,22,0,28.27,7.79,3/23,WIN,W
K Santokie,Krishmar Santokie,20/12/1984,2011-2014,12,1,0,0,0,0.00,18,1,15.44,6.81,4/21,WIN,W
R R Sarwan,Ramnaresh Sarwan,23/06/1980,2007-2010,18,16,298,0,59*,22.92,2,0,5.00,5.00,2/10,WIN,W
J N T Seales*,Jayden Seales,10/09/2001,2024-2024,1,1,4,0,4,0.00,0,0,-,9.00,0/18,WIN,W
R Shepherd*,Romario Shepherd,26/11/1994,2020-,53,34,537,0,44,26.85,56,1,27.54,9.80,4/31,WIN,W
L M P Simmons,Lendl Simmons,25/01/1985,2007-2021,68,67,1527,0,91,26.79,6,1,12.00,10.05,4/19,WIN,W
K Sinclair*,Kevin Sinclair,23/11/1999,2021-2021,6,2,3,0,3*,3.00,4,0,37.50,8.33,2/23,WIN,W
D R Smith,Dwayne Smith,12/04/1983,2006-2015,33,32,582,0,72*,18.19,7,0,30.29,8.96,3/24,WIN,W
D S Smith,Devon Smith,21/10/1981,2007-2009,6,6,203,0,61*,33.83,0,0,-,-,,WIN,W
O F Smith*,Odean Smith,01/11/1996,2018-,27,20,193,0,27,14.85,27,0,28.52,10.27,3/29,WIN,W
S K Springer*,Shamar Springer,26/11/1997,2024-,2,1,7,0,7*,7.00,2,0,24.50,12.25,1/24,WIN,W
J E Taylor,Jerome Taylor,22/06/1984,2006-2018,30,15,118,0,21*,13.11,33,0,26.15,8.63,3/6,WIN,W
D C Thomas*,Devon Thomas,12/11/1989,2009-,12,8,51,0,31,8.50,0,0,-,-,,WIN,W
O R Thomas*,Oshane Thomas,18/02/1997,2018-,21,7,9,0,8,2.25,21,1,30.38,9.38,5/28,WIN,W
G C Tonge,Gavin Tonge,13/01/1983,2009-2009,1,0,0,0,0*,0.00,1,0,25.00,6.25,1/25,WIN,W
H R Walsh*,Hayden Walsh,23/04/1992,2019-,31,10,36,0,12,9.00,25,0,28.88,8.11,3/23,WIN,W
C A K Walton,Chadwick Walton,03/07/1985,2014-2018,19,17,225,0,40*,13.24,0,0,-,-,,WIN,W
K O K Williams,Kesrick Williams,17/01/1990,2016-2020,26,7,19,0,13,6.33,41,1,19.63,8.77,4/28,WIN,W
Total Players = 100,,,,,,,,,,,,,,,WIN,W
